noCompte,Date,Operation
5000326172,13/07/2021,11.57
5000326172,29/06/2021,112.88
5000326172,25/06/2021,114.66
5000326172,21/07/2021,95.15
5000326172,06/07/2021,115.16
5000326172,22/06/2021,85.15
5000326172,20/06/2021,72.1
5000326172,01/07/2021,167.32
5000326172,05/07/2021,157.37
5000326172,01/07/2021,79.59
5000326172,19/06/2021,72.48
5000326172,11/06/2021,7.2
5000326172,04/06/2021,5
5000326172,09/06/2021,151.88
5000325411,29/07/2021,30.12
5000325411,02/07/2021,97.58
5000325411,10/06/2021,56.82
5000325411,24/06/2021,71.19
5000325411,17/07/2021,4.68
5000325411,03/06/2021,57.87
5000325411,21/06/2021,9.27
5000325411,11/06/2021,17.55
5000325411,31/07/2021,131.22
5000325411,27/07/2021,64.31
5000325411,09/07/2021,15.26
5000325411,19/06/2021,144.61
5000325411,24/07/2021,5
5000325411,20/06/2021,6.21
5000325411,06/07/2021,119.46
5000325411,05/07/2021,148.06
5000325411,14/07/2021,40.9
5000325411,06/06/2021,44.06
5000324256,17/06/2021,157.67
5000324256,24/07/2021,108.33
5000324256,05/07/2021,59.68
5000324256,09/06/2021,78.24
5000324256,01/06/2021,50.73
5000324256,27/07/2021,156.88
5000324256,28/06/2021,73.56
5000324256,13/06/2021,127.14
5000324256,10/06/2021,183.19
5000324256,05/06/2021,103.63
5000324256,16/07/2021,211.59
5000324256,13/07/2021,151.66
5000324256,10/06/2021,171.59
5000324256,04/07/2021,119.21
5000324256,04/06/2021,158.91
5000324256,15/06/2021,116.47
5000324256,14/07/2021,79.51
5000324256,30/07/2021,36.11
5000324256,18/06/2021,128.88
5000324256,14/07/2021,203.18
5000324256,08/06/2021,68.57
5000324256,11/06/2021,45.13
5000324256,23/07/2021,183.47
5000324256,17/07/2021,86.25
5000324256,28/06/2021,181.62
5000324256,30/06/2021,113.6
5000321994,06/07/2021,196.9
5000321994,24/06/2021,138.87
5000321994,01/07/2021,44.7
5000321994,16/07/2021,70.01
5000321994,09/06/2021,53.55
5000321994,20/07/2021,41.13
5000321994,03/07/2021,71.64
5000321994,29/06/2021,150.11
5000321994,27/07/2021,98.69
5000321994,21/07/2021,220.8
5000321994,05/06/2021,209.81
5000321994,22/06/2021,178.27
5000321994,15/07/2021,121.68
5000321994,02/07/2021,172.49
5000321994,15/07/2021,47.51
5000321994,29/07/2021,166.8
5000321994,24/07/2021,52.64
5000321994,27/06/2021,208.87
5000321994,02/07/2021,119.17
5000321994,15/07/2021,192.21
5000321994,29/06/2021,47.35
5000321994,25/06/2021,195.13
5000321994,10/07/2021,58.64
5000321994,06/07/2021,178
5000321994,21/06/2021,96.09
5000321994,22/06/2021,180.95
5000321563,16/07/2021,244.55
5000321563,03/06/2021,104.92
5000321563,21/06/2021,82.79
5000321563,27/06/2021,122.99
5000321563,11/06/2021,166.66
5000321563,08/07/2021,125.74
5000321563,13/06/2021,223.63
5000321563,12/06/2021,182.7
5000321563,04/06/2021,132.93
5000321563,11/07/2021,114.9
5000321563,12/06/2021,178.05
5000321563,13/07/2021,124.64
5000321563,26/07/2021,77.6
5000321563,23/06/2021,76.47
5000321563,05/07/2021,117.59
5000321563,29/07/2021,91.83
5000321563,04/07/2021,183.45
5000321391,26/07/2021,200.57
5000321391,07/06/2021,130.88
5000321391,18/07/2021,76.86
5000321391,30/07/2021,152.52
5000321391,19/06/2021,186.55
5000321391,15/06/2021,50.7
5000321391,16/06/2021,42.79
5000321391,07/06/2021,79.84
5000321391,10/07/2021,85.56
5000321391,29/07/2021,96.58
5000321391,21/06/2021,113.63
5000321391,13/07/2021,172.4
5000321391,28/07/2021,146.85
5000321391,07/07/2021,193.92
5000321391,26/06/2021,87.06
5000321391,27/07/2021,19.15
5000321391,02/06/2021,200.25
5000321391,27/06/2021,168.38
5000321391,16/07/2021,168.15
5000318396,05/06/2021,33.95
5000318396,31/07/2021,68.26
5000318396,21/06/2021,116.71
5000318396,23/07/2021,92.9
5000318396,07/06/2021,30.69
5000318396,05/07/2021,76.17
5000318396,28/06/2021,150.7
5000318396,08/06/2021,37.79
5000318396,26/07/2021,30.04
5000318396,30/07/2021,120.13
5000318396,09/06/2021,92.84
5000318396,26/07/2021,156.96
5000318396,01/06/2021,10.62
5000318396,24/07/2021,175.65
5000318396,24/07/2021,147.29
5000318396,18/07/2021,43.1
5000318396,27/07/2021,71.79
5000318396,29/06/2021,69.03
5000318396,09/06/2021,125.28
5000318396,23/07/2021,87.25
5000318096,13/06/2021,72.97
5000318096,17/07/2021,45.31
5000318096,29/07/2021,5
5000318096,30/07/2021,90.65
5000318096,28/06/2021,71.84
5000318096,15/07/2021,185.74
5000318096,10/06/2021,180.22
5000318096,03/07/2021,51.71
5000318096,24/07/2021,5
5000318096,13/07/2021,82.59
5000318096,13/06/2021,3.78
5000318096,24/06/2021,35.74
5000318096,08/07/2021,30.11
5000318096,26/06/2021,190.22
5000318096,07/06/2021,51.71
5000318096,15/06/2021,54.65
5000318096,11/06/2021,9.45
5000318096,24/07/2021,39.62
5000318096,30/06/2021,2.13
5000318096,20/06/2021,23.4
5000318096,13/07/2021,43.31
5000318096,21/07/2021,108.43
5000318096,20/06/2021,108.65
5000318096,29/06/2021,68.77
5000317169,29/06/2021,56.5
5000317169,16/07/2021,169.91
5000317169,11/06/2021,124.32
5000317169,25/06/2021,141.58
5000317169,13/06/2021,210.58
5000317169,13/06/2021,75.66
5000317169,09/06/2021,119.82
5000317169,02/07/2021,58.5
5000317169,08/07/2021,224.1
5000317169,08/06/2021,181.4
5000317169,29/07/2021,70.61
5000317169,12/07/2021,170.17
5000317169,24/07/2021,222.38
5000317169,09/06/2021,89.4
5000317169,22/07/2021,90.98
5000317169,10/07/2021,67.88
5000317169,22/07/2021,63.45
5000317169,13/06/2021,67.38
5000317169,23/07/2021,124.09
5000317169,07/07/2021,192.71
5000316641,15/06/2021,192.9
5000316641,11/06/2021,207.82
5000316641,29/06/2021,28.8
5000316641,14/06/2021,102.8
5000316641,23/06/2021,175.58
5000316641,29/06/2021,42.28
5000316641,01/06/2021,101.07
5000316641,30/06/2021,14.78
5000316641,17/06/2021,107.9
5000316641,29/07/2021,201.86
5000316641,01/07/2021,171.31
5000316641,20/07/2021,207.21
5000316641,25/07/2021,139.82
5000316641,26/06/2021,109.51
5000316641,05/06/2021,196.94
5000316641,02/06/2021,154.8
5000316641,16/06/2021,72.75
5000316641,19/07/2021,80.18
5000316641,02/07/2021,112.54
5000316641,13/07/2021,61.03
5000316641,23/06/2021,36.7
5000316641,04/07/2021,88.53
5000316641,02/06/2021,31.5
5000316641,16/07/2021,209.03
5000316641,08/07/2021,11.88
5000316641,14/07/2021,131.79
5000316641,27/06/2021,84.38
5000316641,01/07/2021,180.68
5000316641,01/06/2021,81.41
5000316641,19/07/2021,43.4
5000316641,27/07/2021,107.4
5000316641,28/06/2021,76.13
5000316641,09/07/2021,45.92
5000316641,10/07/2021,116.83
5000314935,20/06/2021,182.68
5000314935,11/06/2021,122.63
5000314935,15/06/2021,26.99
5000314935,27/07/2021,30.56
5000314935,09/06/2021,9.73
5000314935,15/06/2021,95.1
5000314935,20/07/2021,43.23
5000314935,16/07/2021,3.42
5000314935,26/06/2021,94.73
5000314935,08/07/2021,113.39
5000314935,15/07/2021,8.53
5000314935,23/06/2021,67.56
5000314935,05/06/2021,68.33
5000314935,08/07/2021,120.76
5000314935,31/07/2021,45.97
5000314935,20/07/2021,96.99
5000314935,08/07/2021,49.16
5000314935,12/07/2021,101.51
5000314935,23/06/2021,22.7
5000314935,12/06/2021,83.16
5000314935,01/06/2021,113.02
5000314935,04/07/2021,35.94
5000314935,11/06/2021,115.14
5000314935,16/06/2021,33.46
5000314935,23/06/2021,129.98
5000314935,13/07/2021,134.9
5000312690,01/06/2021,137.49
5000312690,18/06/2021,45.69
5000312690,21/06/2021,5
5000312690,21/06/2021,128.35
5000312690,13/06/2021,1.39
5000312690,17/07/2021,153.26
5000312690,14/07/2021,5.09
5000312690,10/07/2021,94.35
5000312690,15/07/2021,170.34
5000312690,27/07/2021,163.35
5000312690,23/07/2021,5
5000312690,23/07/2021,126.9
5000312690,26/07/2021,146.8
5000312690,16/06/2021,11.16
5000312690,12/06/2021,5
5000309746,28/06/2021,16.83
5000309746,30/07/2021,24.14
5000309746,08/06/2021,114.2
5000309746,20/06/2021,41.57
5000309746,08/06/2021,129.07
5000309746,08/06/2021,200.02
5000309746,12/07/2021,196.67
5000309746,14/06/2021,52.74
5000309746,11/07/2021,49.16
5000309746,05/06/2021,114.21
5000309746,19/07/2021,134.52
5000309746,11/07/2021,114.79
5000309746,22/07/2021,69.7
5000309746,22/07/2021,43.48
5000309746,22/07/2021,153.05
5000309746,15/07/2021,186.68
5000309746,17/06/2021,10.69
5000309746,09/06/2021,162.7
5000309746,22/07/2021,90.62
5000307684,05/07/2021,210.03
5000307684,23/06/2021,195.55
5000307684,03/06/2021,164.26
5000307684,21/07/2021,173.42
5000307684,04/07/2021,259.06
5000307684,01/07/2021,139.36
5000307684,28/07/2021,258.16
5000307684,24/06/2021,259.45
5000307684,26/07/2021,223.01
5000307684,12/07/2021,245.07
5000307684,24/06/2021,208.95
5000307684,06/07/2021,248.74
5000307684,27/06/2021,214.45
5000307684,14/07/2021,128.68
5000307255,08/06/2021,44.5
5000307255,29/06/2021,88.01
5000307255,20/06/2021,130.12
5000307255,15/07/2021,67.43
5000307255,02/06/2021,188.41
5000307255,23/07/2021,173.03
5000307255,29/06/2021,79.95
5000307255,03/06/2021,216.2
5000307255,09/07/2021,205.02
5000307255,02/06/2021,66.81
5000307255,24/07/2021,49.57
5000307255,16/06/2021,169.33
5000307255,09/06/2021,36.33
5000307255,10/06/2021,116.36
5000307255,04/06/2021,29.72
5000307255,08/06/2021,124.32
5000307255,12/07/2021,190.02
5000307255,27/07/2021,90.45
5000305649,12/07/2021,187.62
5000305649,09/06/2021,98.77
5000305649,08/07/2021,202.05
5000305649,19/07/2021,153.87
5000305649,20/07/2021,129.28
5000305649,03/07/2021,162.6
5000305649,22/07/2021,30.85
5000305649,23/07/2021,185.28
5000305649,23/06/2021,54.66
5000305649,13/07/2021,213.23
5000305649,13/07/2021,171.69
5000305649,03/07/2021,106.54
5000305649,23/06/2021,45.24
5000305649,02/07/2021,23.04
5000305649,20/07/2021,129.67
5000305649,16/06/2021,64.84
5000305649,09/07/2021,82.29
5000305649,03/06/2021,129.46
5000305649,22/06/2021,121.94
5000305649,09/07/2021,131.65
5000305649,09/07/2021,149.44
5000305649,03/06/2021,114.7
5000305527,28/06/2021,187.33
5000305527,15/06/2021,109.67
5000305527,16/06/2021,123.77
5000305527,16/07/2021,4.28
5000305527,03/06/2021,6.4
5000305527,23/07/2021,132.58
5000305527,09/07/2021,131.66
5000305527,24/07/2021,65.76
5000305527,10/07/2021,134.73
5000305527,22/07/2021,139.04
5000305527,20/06/2021,113.74
5000305527,29/07/2021,196.17
5000305527,26/07/2021,191.74
5000305527,15/06/2021,35.98
5000305527,09/06/2021,51.63
5000302347,29/07/2021,8.03
5000302347,31/07/2021,127.29
5000302347,30/07/2021,171.48
5000302347,04/07/2021,190.67
5000302347,31/07/2021,106.13
5000302347,24/06/2021,201.65
5000302347,03/07/2021,103.92
5000302347,18/06/2021,35.62
5000302347,10/07/2021,155.23
5000302347,25/06/2021,116.75
5000302347,22/06/2021,98.92
5000302347,13/06/2021,180.63
5000302347,13/07/2021,169.19
5000302347,11/07/2021,138.62
5000302347,23/07/2021,143.73
5000302347,24/06/2021,29.84
5000302347,03/06/2021,33.38
5000302347,30/06/2021,31.56
5000302347,25/07/2021,63.28
5000302347,13/06/2021,38.53
5000302347,07/06/2021,28.88
5000302347,06/07/2021,202.17
5000302347,31/07/2021,171.09
5000302347,12/06/2021,65.16
5000296058,04/07/2021,63.23
5000296058,30/06/2021,171.45
5000296058,08/06/2021,98.56
5000296058,18/06/2021,136.49
5000296058,01/07/2021,110.8
5000296058,30/06/2021,179.34
5000296058,28/07/2021,105.43
5000296058,09/06/2021,157.69
5000296058,09/07/2021,55.16
5000296058,02/06/2021,190.67
5000296058,13/07/2021,176.33
5000296058,15/07/2021,145.06
5000296058,26/06/2021,74.69
5000296058,15/07/2021,69.84
5000296058,18/06/2021,138.5
5000296058,14/06/2021,132.88
5000296058,13/06/2021,160.72
5000296058,11/07/2021,201.19
5000296058,11/06/2021,173.43
5000296058,14/07/2021,72.38
5000296058,10/06/2021,53.48
5000296058,14/07/2021,61.44
5000296058,21/07/2021,121.07
5000295576,19/06/2021,173.09
5000295576,14/06/2021,175.09
5000295576,17/07/2021,192.63
5000295576,06/07/2021,51.43
5000295576,26/06/2021,31.07
5000295576,14/07/2021,159.75
5000295576,20/07/2021,55.41
5000295576,20/06/2021,62.37
5000295576,23/07/2021,165.25
5000295576,23/06/2021,195.53
5000295576,20/07/2021,154.42
5000295576,23/07/2021,209.45
5000295576,02/07/2021,186.34
5000295576,12/07/2021,108.83
5000295576,25/07/2021,163.94
5000295576,23/06/2021,124.08
5000290202,21/07/2021,158.71
5000290202,07/06/2021,192.7
5000290202,20/07/2021,104.71
5000290202,09/06/2021,27.63
5000290202,24/06/2021,140.84
5000290202,11/06/2021,140.04
5000290202,27/07/2021,213.19
5000290202,11/07/2021,78.84
5000290202,15/07/2021,145.46
5000290202,27/07/2021,113.96
5000290202,10/07/2021,68.11
5000290202,24/06/2021,57.09
5000290202,26/06/2021,29.6
5000290202,18/07/2021,158.27
5000290202,12/07/2021,91.99
5000290202,05/07/2021,112.99
5000290202,20/07/2021,45.46
5000290202,19/06/2021,138.28
5000290202,12/07/2021,39
5000290202,01/07/2021,221.4
5000284114,18/06/2021,73.81
5000284114,22/07/2021,197.5
5000284114,28/07/2021,75.79
5000284114,05/06/2021,40.62
5000284114,15/06/2021,201.59
5000284114,30/06/2021,91.3
5000284114,22/06/2021,21.92
5000284114,11/07/2021,134.28
5000284114,05/07/2021,164.08
5000284114,26/07/2021,195.09
5000284114,09/07/2021,64.39
5000284114,04/06/2021,185
5000284114,03/06/2021,100.27
5000284114,04/06/2021,55.52
5000284114,21/07/2021,27.52
5000284114,13/07/2021,49.34
5000284114,01/06/2021,161.97
5000284114,06/06/2021,211.79
5000284114,23/06/2021,71.87
5000284114,09/07/2021,193.58
5000281643,14/07/2021,125.04
5000281643,23/06/2021,184.62
5000281643,11/06/2021,87.82
5000281643,08/07/2021,160.77
5000281643,22/06/2021,149.7
5000281643,25/06/2021,156.1
5000281643,06/07/2021,204.65
5000281643,03/07/2021,61.06
5000281643,07/07/2021,91.82
5000281643,03/07/2021,32
5000281643,08/06/2021,159.39
5000281643,10/06/2021,113.61
5000281643,21/07/2021,78.33
5000281643,08/07/2021,33.42
5000281643,22/07/2021,124.23
5000281643,27/06/2021,73.02
5000281643,29/07/2021,179.45
5000281643,15/06/2021,135.62
5000281643,13/07/2021,51.77
5000281643,24/07/2021,149.19
5000281643,26/07/2021,144.43
5000281643,04/07/2021,110.34
5000281643,14/07/2021,50.84
5000281643,01/07/2021,43.37
5000281643,23/07/2021,178.99
5000281643,03/06/2021,116.99
5000281643,07/06/2021,49.98
5000281643,25/06/2021,67.66
5000281643,23/07/2021,206.98
5000281643,25/06/2021,75.88
5000280187,18/07/2021,101.23
5000280187,06/06/2021,220.66
5000280187,20/07/2021,191.26
5000280187,17/07/2021,130.23
5000280187,12/07/2021,148.11
5000280187,18/07/2021,142.15
5000280187,20/07/2021,160.46
5000280187,04/06/2021,131.64
5000280187,29/06/2021,206.98
5000280187,27/07/2021,114.65
5000280187,18/07/2021,173.17
5000280187,06/07/2021,210.7
5000280187,29/06/2021,25.27
5000280187,17/07/2021,142.67
5000280187,18/07/2021,184.21
5000280187,10/06/2021,137.98
5000280187,25/06/2021,130.41
5000280187,03/07/2021,203.2
5000280187,23/07/2021,190.26
5000279203,05/06/2021,17.39
5000279203,14/07/2021,130.17
5000279203,13/06/2021,30.04
5000279203,11/06/2021,110.5
5000279203,14/06/2021,30.93
5000279203,22/07/2021,152.9
5000279203,19/06/2021,201.64
5000279203,06/06/2021,103.91
5000279203,26/06/2021,184
5000279203,25/07/2021,22.23
5000279203,07/07/2021,144.55
5000279203,23/07/2021,74.15
5000279203,25/07/2021,63.44
5000279203,20/07/2021,54.43
5000279203,21/07/2021,201.41
5000279203,10/07/2021,196.79
5000279203,01/06/2021,147.81
5000279203,21/07/2021,197
5000279203,06/06/2021,156.9
5000278833,07/07/2021,181
5000278833,09/06/2021,27.13
5000278833,09/06/2021,86.64
5000278833,15/06/2021,154.41
5000278833,28/07/2021,143.24
5000278833,20/07/2021,108.36
5000278833,13/06/2021,126.18
5000278833,24/06/2021,35.08
5000278833,08/07/2021,14.8
5000278833,28/07/2021,135.96
5000278833,02/06/2021,8.69
5000278833,23/07/2021,145.16
5000278833,08/07/2021,68.97
5000278833,23/06/2021,175.11
5000278833,02/07/2021,83.01
5000278833,26/06/2021,22.95
5000278833,05/06/2021,50.51
5000278833,24/06/2021,191.84
5000278833,12/07/2021,65.76
5000278833,24/06/2021,101.15
5000278156,02/06/2021,5
5000278156,23/06/2021,150.36
5000278156,19/07/2021,85.07
5000278156,17/07/2021,12.03
5000278156,28/06/2021,48.81
5000278156,01/07/2021,118.61
5000278156,12/06/2021,111.23
5000278156,04/06/2021,116.92
5000278156,21/06/2021,96.87
5000278156,21/07/2021,124.93
5000278156,14/06/2021,101.03
5000278156,20/06/2021,40.04
5000278156,29/07/2021,159.28
5000278156,19/07/2021,131.19
5000278156,10/07/2021,92.4
5000278156,29/06/2021,89.63
5000278156,27/06/2021,160.63
5000278156,01/06/2021,26.74
5000278156,13/06/2021,76.88
5000276159,07/06/2021,207.11
5000276159,16/07/2021,112.24
5000276159,02/07/2021,136.42
5000276159,14/07/2021,153.41
5000276159,04/07/2021,183.2
5000276159,19/06/2021,256.57
5000276159,27/06/2021,218.85
5000276159,09/06/2021,170.81
5000276159,13/06/2021,249.24
5000276159,17/07/2021,214.84
5000276159,18/06/2021,136.28
5000276159,19/07/2021,126.4
5000276159,19/07/2021,265.87
5000273911,04/07/2021,141.53
5000273911,23/06/2021,126.46
5000273911,02/06/2021,159.63
5000273911,24/07/2021,35.01
5000273911,30/06/2021,89.74
5000273911,03/06/2021,179.41
5000273911,17/06/2021,64.12
5000273911,27/07/2021,68.72
5000273911,09/07/2021,67.49
5000273911,30/06/2021,201.58
5000273911,26/07/2021,149.69
5000273911,20/07/2021,160.8
5000273911,03/07/2021,193.28
5000273911,20/06/2021,195.34
5000273911,26/06/2021,60.17
5000273911,13/06/2021,105.19
5000273911,18/07/2021,159.57
5000273911,12/07/2021,213.11
5000273911,02/06/2021,29.57
5000272286,24/06/2021,202.51
5000272286,21/07/2021,103.62
5000272286,08/06/2021,149.8
5000272286,12/06/2021,160.33
5000272286,26/07/2021,220.95
5000272286,14/07/2021,169.5
5000272286,18/07/2021,59.26
5000272286,22/06/2021,188.47
5000272286,03/07/2021,241.08
5000272286,20/07/2021,71.28
5000272286,15/07/2021,229.3
5000272286,16/06/2021,65.33
5000272286,23/07/2021,75.89
5000272286,30/06/2021,113.34
5000272286,13/06/2021,69.35
5000272286,25/07/2021,77.67
5000272286,15/07/2021,185.71
5000271961,22/06/2021,202.65
5000271961,18/06/2021,103.26
5000271961,14/07/2021,167.18
5000271961,16/06/2021,43.92
5000271961,22/06/2021,221.54
5000271961,30/07/2021,89.85
5000271961,14/07/2021,150.85
5000271961,08/06/2021,156.12
5000271961,23/06/2021,112.41
5000271961,28/06/2021,128.94
5000271961,28/06/2021,131.86
5000271961,25/06/2021,158.44
5000271961,08/07/2021,105.89
5000271961,31/07/2021,40.98
5000271961,01/06/2021,167.58
5000271961,03/07/2021,187.03
5000271961,24/07/2021,161.47
5000271961,13/06/2021,65.25
5000271961,09/06/2021,186.89
5000271961,23/06/2021,144.35
5000271961,11/07/2021,225.18
5000271961,24/07/2021,173.96
5000271961,12/07/2021,103.54
5000271961,12/06/2021,101.35
5000271961,20/06/2021,64.18
5000271961,19/07/2021,201.38
5000271961,24/07/2021,120.56
5000271015,28/07/2021,63.84
5000271015,11/07/2021,143.88
5000271015,26/06/2021,5
5000271015,28/07/2021,61.37
5000271015,05/07/2021,97.88
5000271015,14/07/2021,5
5000271015,25/07/2021,162.86
5000271015,15/06/2021,128.72
5000271015,10/07/2021,83.74
5000271015,18/06/2021,57.35
5000271015,14/07/2021,22.06
5000271015,05/07/2021,157.1
5000271015,19/07/2021,96.55
5000271015,22/07/2021,5
5000271015,31/07/2021,79.94
5000271015,30/07/2021,59.66
5000271015,18/06/2021,101.8
5000271015,19/06/2021,96.55
5000269707,14/07/2021,105.26
5000269707,07/06/2021,184.58
5000269707,29/06/2021,41.3
5000269707,09/06/2021,9.1
5000269707,23/07/2021,151.4
5000269707,11/07/2021,4.06
5000269707,29/06/2021,51.7
5000269707,05/07/2021,135.19
5000269707,19/07/2021,140.98
5000269707,16/07/2021,59.88
5000269707,10/06/2021,89.34
5000269707,20/07/2021,11.4
5000269707,12/07/2021,19.06
5000269707,04/07/2021,127.97
5000269707,12/07/2021,119.82
5000269707,28/07/2021,21.39
5000269707,29/06/2021,167.01
5000269707,10/07/2021,4.43
5000269707,22/07/2021,73.05
5000269707,01/07/2021,188.26
5000269010,22/07/2021,210.81
5000269010,12/07/2021,43.39
5000269010,11/06/2021,211.88
5000269010,22/06/2021,80.55
5000269010,24/07/2021,94.57
5000269010,18/06/2021,53.4
5000269010,18/07/2021,108.58
5000269010,11/07/2021,204.38
5000269010,15/07/2021,201.29
5000269010,03/06/2021,96.72
5000269010,29/07/2021,195.48
5000269010,02/06/2021,225.93
5000269010,25/06/2021,110.86
5000269010,17/06/2021,223.94
5000269010,11/07/2021,135.11
5000269010,04/06/2021,116.3
5000269010,27/07/2021,157.56
5000269010,04/07/2021,38
5000269010,04/06/2021,185.19
5000269010,06/06/2021,127.33
5000269010,22/06/2021,51.51
5000269010,22/06/2021,98.76
5000269010,28/06/2021,74.76
5000269010,24/06/2021,142.52
5000269010,26/06/2021,145.39
5000269010,19/06/2021,132.07
5000269010,24/06/2021,189.29
5000269010,14/07/2021,82.63
5000268065,14/07/2021,206.62
5000268065,30/07/2021,178.05
5000268065,30/07/2021,109.16
5000268065,03/07/2021,69.17
5000268065,12/07/2021,75.46
5000268065,03/07/2021,29.79
5000268065,19/07/2021,89.74
5000268065,01/07/2021,94.69
5000268065,23/06/2021,155.99
5000268065,06/06/2021,72.88
5000268065,15/06/2021,122.98
5000268065,24/06/2021,43.35
5000268065,24/06/2021,118.16
5000268065,27/07/2021,113.03
5000268065,17/07/2021,173.33
5000268065,08/07/2021,100.8
5000268065,12/06/2021,161.56
5000268065,09/07/2021,19.9
5000268065,26/06/2021,195.32
5000268065,05/07/2021,180.32
5000268065,07/07/2021,184.68
5000268065,08/06/2021,197.63
5000268065,21/07/2021,141.42
5000268065,17/06/2021,123.33
5000268065,21/07/2021,132.32
5000268065,26/07/2021,206.53
5000268065,23/07/2021,80.55
5000256575,08/07/2021,187.75
5000256575,27/07/2021,50.18
5000256575,08/06/2021,81.34
5000256575,17/07/2021,197.03
5000256575,26/07/2021,100.51
5000256575,21/06/2021,174.3
5000256575,10/07/2021,209.83
5000256575,07/06/2021,209.25
5000256575,09/07/2021,69.85
5000256575,22/07/2021,25.14
5000256575,30/07/2021,192.61
5000256575,20/06/2021,205.41
5000256575,31/07/2021,112.98
5000256575,15/07/2021,196.84
5000256575,14/06/2021,56.4
5000256575,01/06/2021,119.22
5000256575,20/07/2021,35.45
5000256575,18/07/2021,199.34
5000256575,08/07/2021,78.37
5000256575,08/06/2021,110.79
5000256575,26/07/2021,159.62
5000256575,20/07/2021,185.79
5000254753,03/06/2021,90.27
5000254753,29/07/2021,161.66
5000254753,09/06/2021,254.68
5000254753,18/07/2021,243.59
5000254753,10/06/2021,108.27
5000254753,06/06/2021,225.07
5000254753,10/07/2021,235.52
5000254753,01/06/2021,166.44
5000254753,04/06/2021,81.24
5000254753,04/07/2021,161.85
5000254753,24/06/2021,164.75
5000254753,11/07/2021,140.68
5000254753,10/07/2021,154.77
5000254753,24/06/2021,145.87
5000254753,27/06/2021,147.68
5000253287,14/06/2021,109.98
5000253287,06/07/2021,123.94
5000253287,28/07/2021,36.63
5000253287,06/07/2021,166.09
5000253287,27/06/2021,204.79
5000253287,06/07/2021,36.1
5000253287,24/07/2021,31.64
5000253287,09/06/2021,144.68
5000253287,22/07/2021,139.23
5000253287,12/07/2021,176.69
5000253287,21/07/2021,39.49
5000253287,02/07/2021,92.06
5000253287,20/07/2021,54.76
5000253287,04/07/2021,120.91
5000253287,30/06/2021,51.35
5000253287,03/07/2021,69.47
5000253287,04/07/2021,50.01
5000253287,07/06/2021,119.27
5000253287,20/06/2021,204.86
5000253287,16/06/2021,197.56
5000253287,01/07/2021,69.85
5000253287,04/07/2021,68.12
5000253287,29/06/2021,69.91
5000253287,10/07/2021,184.35
5000253287,11/06/2021,20.38
5000253287,31/07/2021,118.87
5000250427,29/07/2021,135.84
5000250427,15/07/2021,96.39
5000250427,06/06/2021,36.74
5000250427,20/06/2021,182.34
5000250427,16/07/2021,181.2
5000250427,08/07/2021,221.47
5000250427,01/07/2021,68.54
5000250427,26/07/2021,138.97
5000250427,19/07/2021,102.4
5000250427,15/06/2021,71.2
5000250427,21/07/2021,133.94
5000250427,28/06/2021,64.77
5000250427,23/07/2021,57.06
5000250427,22/06/2021,130.56
5000250427,27/07/2021,110.65
5000250427,27/06/2021,229.86
5000250427,29/06/2021,116.75
5000250427,11/06/2021,94.48
5000250427,12/07/2021,37.73
5000250427,24/07/2021,70.86
5000250427,21/07/2021,151.96
5000250427,19/07/2021,61.61
5000250427,22/07/2021,223.05
5000250427,09/06/2021,182.4
5000250427,16/07/2021,134.84
5000247023,03/06/2021,40.14
5000247023,27/07/2021,182.4
5000247023,02/07/2021,95.08
5000247023,11/06/2021,217.81
5000247023,02/07/2021,74.89
5000247023,25/06/2021,81.71
5000247023,02/07/2021,169.56
5000247023,28/06/2021,107.57
5000247023,01/06/2021,210
5000247023,02/07/2021,167.39
5000247023,07/07/2021,172.59
5000247023,28/07/2021,169.29
5000247023,03/07/2021,160.85
5000247023,16/06/2021,126.7
5000247023,12/07/2021,93.72
5000247023,06/06/2021,211.78
5000247023,17/07/2021,171.02
5000247023,28/07/2021,69.39
5000247023,09/06/2021,218.3
5000247023,28/07/2021,117.02
5000247023,28/07/2021,186.58
5000247023,15/06/2021,221.35
5000247023,16/06/2021,118.91
5000247023,24/07/2021,212.13
5000247023,11/07/2021,148.26
5000247023,12/07/2021,195.85
5000247023,28/07/2021,74.79
5000247023,28/07/2021,128.19
5000245573,06/07/2021,30.66
5000245573,16/06/2021,20.06
5000245573,07/07/2021,193.01
5000245573,16/07/2021,199.86
5000245573,18/07/2021,49.87
5000245573,27/07/2021,89.36
5000245573,22/06/2021,77.91
5000245573,02/07/2021,65.76
5000245573,13/07/2021,81.11
5000245573,18/07/2021,125.97
5000245573,03/07/2021,181.52
5000245573,30/06/2021,203.93
5000245573,25/06/2021,213.33
5000245573,24/06/2021,104.66
5000245573,18/06/2021,216.96
5000245573,16/06/2021,172.56
5000245573,14/07/2021,154.72
5000242078,21/06/2021,5
5000242078,23/07/2021,5
5000242078,14/07/2021,7.54
5000242078,28/06/2021,103.26
5000242078,16/07/2021,54.19
5000242078,14/06/2021,68.88
5000242078,11/07/2021,144.86
5000242078,09/06/2021,114.81
5000242078,09/06/2021,81.15
5000242078,22/07/2021,47.54
5000242078,30/07/2021,5
5000242078,07/06/2021,5
5000242078,01/06/2021,143.21
5000242078,19/07/2021,63.92
5000242078,20/06/2021,77.94
5000242078,16/06/2021,66.05
5000242078,12/07/2021,5
5000242078,16/06/2021,5
